"AQI_NO2","NO2.GT.","RH","CO.GT.","T","C6H6.GT.","NOx.GT."
101.518148042298,138,15.6,1.5,14.8,10.6,306
101.672192054873,149,14.3,1.8,15.3,11.1,377
102.330380108602,196,19.5,3.4,13.5,21.1,625
102.932552157759,239,31.8,4.6,11.1,22.3,870
101.882252072021,164,33.4,1.6,10.2,10.6,421
101.672192054873,149,35.9,1.2,9.5,8.4,294
101.812232066305,159,39.8,1.2,8,7.6,339
101.672192054873,149,44.1,0.9,6.6,7.1,260
101.448128036582,133,45.2,0.7,6.1,7.2,256
102.610460131466,216,50.8,2.5,5.2,13.9,572
102.330380108602,196,53,1.5,4.9,9.7,428
101.26607602172,120,48.7,0.5,5.3,4.9,195
101,101,56.3,0.5,3.1,5.6,160
73.3695652173913,75,52.2,0.1,4.1,2.8,101
71.2391304347826,73,55.9,0.2,3.5,2.7,97
101.210060017148,116,65.3,0.2,1.3,4.9,227
101.434124035439,132,57,0.5,3.2,5.6,253
101.336096027436,125,42.8,0.4,7.2,6.4,234
101.65818805373,148,34.2,0.8,10.3,6.8,291
102.190340097171,186,33.8,1.5,10.9,10.1,402
102.288368105173,193,30,1.9,12.2,11.2,492
102.022292083452,174,24.3,1.1,13.3,8.7,351
101.070020005716,106,18.7,0.3,15.2,5,160
101.364104029723,127,21.7,0.9,14.9,8.2,292
101.994284081166,172,25.4,2.1,13.1,12.7,537
102.092312089168,179,32.7,2.4,11.7,10.9,607
101.686196056016,150,34.4,1.6,10.1,7.4,308
101.644184052586,147,36,1.1,9.8,6.3,277
101.868248070877,163,43.2,1.3,7.1,7.7,348
101.6161760503,145,47.8,0.8,5.9,7.2,267
102.190340097171,186,50.5,1,5.3,7,399
101.210060017148,116,48,0.3,5.6,5,163
101.6161760503,145,55.9,1,3.9,8.2,297
101.294084024007,122,58,0.4,3.3,5,212
101.098028008002,108,57.9,0.1,3.7,4.2,201
101.672192054873,149,54.8,0.4,4.5,6.8,333
102.834524149757,232,55.8,2.4,4.9,16.2,733
102.596456130323,215,55.1,3.1,5.4,50.7,846
102.638468133752,218,51.8,3.1,6.2,63.7,801
102.932552157759,239,49.8,2.7,6.8,25.4,884
102.722492140612,224,50.6,2.3,7.3,20.1,784
102.876536153187,235,49,3,7.8,23.5,896
102.904544155473,237,49.2,3.6,8,25.2,953
102.932552157759,239,49.3,3.1,8.3,21.8,980
102.876536153187,235,49.6,3.5,8.5,22.8,1058
102.372392112032,199,52.6,4,8.5,25.4,1080
102.946556158903,240,53.4,6.3,8.9,38.3,1301
103.016576164618,245,53.8,6.9,9.1,37.6,1345
102.932552157759,239,54.2,6.5,8.9,33.9,1218
102.260360102887,191,54.2,3.3,8.5,22.4,884
101.882252072021,164,57.8,2.4,8.5,16.9,650
101.406116033152,130,71.1,1.7,7.7,13.9,444
101.280080022864,121,72.5,1.3,7.9,11.6,370
101.238068019434,118,75.3,1.1,8,10.8,349
101.168048013718,113,76.2,0.8,8,8.8,287
91.4782608695652,92,81.4,1.3,8.2,6.4,238
97.8695652173913,98,81.1,1.4,8.5,7.7,316
101.140040011432,111,79.3,2.1,8.9,10,508
101.532152043441,139,77.9,4.5,9.5,24,920
101.826236067448,160,77.6,5.7,9.9,27.6,980
102.148328093741,183,76.2,6.6,10.7,31.5,1188
102.176336096027,185,72.2,5,11.8,24.1,1045
102.358388110889,198,66.9,5.3,13.3,26.5,999
102.400400114318,201,67,5.4,13.8,27.1,955
102.8485281509,233,67.6,7.3,13.9,33.2,1189
102.414404115462,202,66.8,5.1,14.2,25.5,933
102.190340097171,186,67.8,5.3,14.2,27.1,898
102.596456130323,215,71,7.3,13.6,35.4,1201
102.764504144041,227,72.6,10.2,13.2,49.5,1369
102.666476136039,220,74.7,11.9,12.4,50.6,1389
102.246356101743,190,76.2,11.5,11.5,49.4,1358
102.078308088025,178,79.3,8.3,10.4,31.7,1189
101.644184052586,147,82.5,4.7,10,21.8,866
101.518148042298,138,82.6,4,10,19.8,718
101.476136038868,135,83.5,3.9,10.1,18.6,715
101.30808802515,123,83.6,2.8,10,13.4,558
101.070020005716,106,80.8,2.3,10.4,10.1,467
79.7608695652174,81,78.8,1.4,10.6,5.4,295
63.7826086956522,66,77.8,1,10.5,3.4,151
61.6521739130435,64,79.2,1,9.8,4.1,188
85.0869565217391,86,80.3,1.8,9.5,8.7,380
101.182052014861,114,80.5,3.8,9.8,18.7,717
101.196056016005,115,80.3,4.2,10.3,21,803
101.126036010289,110,77.2,3.6,11.1,17.7,726
101.210060017148,116,68.8,3.3,13.3,15.1,558
101.854244069734,162,58.3,2,15.1,8.8,427
101.04201200343,104,56.2,2,15.6,9.7,317
101.392112032009,129,59.6,2.9,15.4,14.4,436
101.630180051443,146,63.7,2.7,14.6,14.7,490
101.826236067448,160,66.8,3.4,13.7,17.4,602
101.952272077736,169,72.5,4.5,12.3,22.3,732
101.92426407545,167,77.2,6.1,10.8,30.3,865
101.910260074307,166,80.4,6.8,10.2,33.3,936
102.120320091455,181,79.3,8.4,10.1,36,1074
101.602172049157,144,76.1,5.3,10,23.9,812
101.560160045727,141,82.3,4.5,8.6,19,773
101.30808802515,123,84.3,4.1,7.7,16.8,761
101.280080022864,121,84.1,4,7.1,17.5,781
101.182052014861,114,83.2,4,6.7,17.4,743
92.5434782608696,93,83,3,6,11.3,533
88.2826086956522,89,85.4,2.2,4.3,9.4,456
93.6086956521739,94,85.7,2.2,4,9.4,486
92.5434782608696,93,84.4,2,4,9.1,498
100,100,83.1,2.2,4,10.7,585
101.364104029723,127,81.3,4,4.4,21.3,911
101.504144041155,137,72.6,4.8,6.7,22.9,845
102.246356101743,190,63.4,4.6,10,20.1,807
101.980280080023,171,48.7,2.8,13.6,11.8,603
101.364104029723,127,46.5,2.1,14.6,10.6,391
101.112032009145,109,43,2,15.4,11.4,279
101.35010002858,126,38.2,2.5,16.4,12.8,358
101.490140040011,136,37.6,2.5,16.8,13.4,403
101.770220062875,156,36.7,2.8,16.8,14.2,465
102.204344098314,187,41.3,4,15.4,21.8,707
102.008288082309,173,48.9,4.5,13.8,21.4,660
101.504144041155,137,50.9,3.1,13.3,15.4,402
101.294084024007,122,57.3,2.6,11.5,14.5,350
101.392112032009,129,59.8,2.6,10.7,11.4,355
101.126036010289,110,61.8,2,10,7.8,296
101.014004001143,102,62.1,1.8,9.9,7.6,266
101.182052014861,114,64.5,2.5,9.3,9.5,373
101.224064018291,117,65.7,2.3,9.1,9.7,417
97.8695652173913,98,71.8,2.1,8.9,8.1,308
75.5,77,77.3,1.2,9,4.8,196
73.3695652173913,75,77.3,1,9.1,4.6,203
94.6739130434783,95,76.9,1.7,9.3,8.4,393
101.504144041155,137,75,4.3,10,23.1,864
101.672192054873,149,72.7,5.8,10.6,26.6,960
102.344384109746,197,64.8,5.6,12.4,26.1,1056
102.148328093741,183,59.9,4,13.7,16.4,856
102.092312089168,179,57,4,14.9,18.9,854
102.330380108602,196,56.2,4.9,15.5,22.7,854
102.498428122321,208,56.3,5.6,15.8,27.2,949
102.428408116605,203,57.9,5.1,15.8,24.1,932
102.568448128037,213,58.9,6.2,15.7,29.1,1071
102.8485281509,233,61.2,7.7,15.5,36,1134
103.15661617605,255,62.8,10.1,15.5,45.2,1389
101.96627607888,170,64.9,6.4,15.6,30.7,866
101.92426407545,167,67,7.7,15.1,37.7,947
102.456416118891,205,67.7,8.1,14.6,31.6,1155
101.96627607888,170,67.8,4.7,13.8,19.9,798
101.742212060589,154,69,4.3,13.4,18.6,696
101.588168048014,143,73.7,4.1,13,16.9,654
101.546156044584,140,77.5,4.2,12.7,18,685
101.294084024007,122,78.4,3.8,12.4,14.9,574
101.028008002286,103,80.7,2.4,11.9,9.1,319
96.804347826087,97,75.8,2,13.2,7.3,263
98.9347826086957,99,81.9,1.7,12.3,7.6,320
101.126036010289,110,80.8,2.1,12.8,9.2,439
101.126036010289,110,76.3,2.5,13.7,11.1,398
101.280080022864,121,78.8,3.8,13.4,16.3,637
101.294084024007,122,77.8,3.9,13.8,17.8,699
101.490140040011,136,73.2,4.2,15.1,16.7,699
101.96627607888,170,70.5,4,15.8,17.6,707
101.770220062875,156,73.3,4.4,15.4,19.4,743
101.798228065161,158,71.4,4.7,15.6,20.1,745
102.022292083452,174,68.7,4.6,16.3,19.4,741
102.204344098314,187,68.2,4.8,16.4,20.5,765
101.644184052586,147,70.2,4.5,15.6,18.7,632
101.490140040011,136,75.8,5.6,14.2,24.5,808
101.462132037725,134,74.6,4.9,14,21.3,703
101.35010002858,126,75.8,5.3,13.3,23.5,764
101.406116033152,130,72.5,4.6,13.7,15.5,667
97.8695652173913,98,73.8,2.4,12.8,9.9,355
88.2826086956522,89,78.3,2.7,11.2,10.1,359
87.2173913043478,88,79.4,2.5,10.6,10.3,327
85.0869565217391,86,77.5,2.3,10.8,7.6,289
68.0434782608696,70,77.6,1.3,10.3,4.2,138
52.0652173913044,55,74.9,1,10.3,3.1,86
42.4528301886792,45,69,0.9,11.2,1.6,60
41.5094339622642,44,77.1,0.7,8.9,1.7,62
47.1698113207547,50,73.3,0.8,9.5,1.5,73
72.304347826087,74,77.2,1,8.6,2.6,157
79.7608695652174,81,76.6,1.1,8.6,2.8,166
62.7173913043478,65,72,0.8,9.7,1.9,98
74.4347826086957,76,68.2,1.4,11.1,5.2,153
101.126036010289,110,65,2.2,11.8,6.5,307
101.322092026293,124,64.8,2.7,12.1,9.4,416
101.26607602172,120,63.2,2.3,12.6,8.2,346
98.9347826086957,99,61.9,1.9,13.4,6.9,252
101.224064018291,117,63.3,2.7,13.3,8.6,326
101.434124035439,132,70.9,3.2,11.2,8.6,490
101.168048013718,113,76.5,3.2,9.6,10.1,452
101.224064018291,117,76.3,3.5,9.9,12.6,542
101.364104029723,127,74.6,4.5,10.4,16.5,605
101.434124035439,132,75.1,4.1,10.3,13,577
101.280080022864,121,75.4,3.3,10.4,12.1,491
101.294084024007,122,75.4,3.1,10.5,11.4,492
101.168048013718,113,78.4,3,10.2,10.3,412
98.9347826086957,99,80.5,2.3,9.9,8,283
85.0869565217391,86,81.4,2.3,9.8,8.1,280
63.7826086956522,66,83,1.5,8.9,4.2,156
64.8478260869565,67,83.7,1.3,8.8,4.9,166
76.5652173913043,78,84.2,1.4,8.7,5.7,225
89.3478260869565,90,83.7,2,8.7,9.8,325
101.26607602172,120,80.8,4.2,9.6,20.6,760
101.532152043441,139,75.3,5.9,11.3,29.5,948
101.994284081166,172,68.5,6.3,13.8,28.3,1044
102.834524149757,232,64.9,6.6,14.9,30.5,1172
101.938268076593,168,63.2,5,15.3,23,1000
101.26607602172,120,49.1,2.5,18.6,11.1,366
101.280080022864,121,49.3,2.6,18.6,12.8,346
101.224064018291,117,49.9,1.9,18.4,10.8,289
101.280080022864,121,51.4,2.3,17.9,11.4,316
101.084024006859,107,51.9,1.9,18,8.1,238
101.196056016005,115,57.3,2.3,16.7,10,267
93.6086956521739,94,57,1.8,17.3,7.3,182
97.8695652173913,98,58.7,1.9,16.8,7.3,197
86.1521739130435,87,59.2,1.4,16.5,4.6,149
76.5652173913043,78,59.7,1.2,16.3,4,124
66.9782608695652,69,61.6,1,16,3.9,105
64.8478260869565,67,66.6,1.2,15.6,3.6,109
79.7608695652174,81,80.4,1.4,13.8,5.1,169
73.3695652173913,75,84.4,1.2,13.2,4.5,124
39.622641509434,42,81.3,0.6,13.8,1.2,50
35.8490566037736,38,75.5,0.6,13.6,1.4,47
61.6521739130435,64,81.4,0.7,11.5,1.9,110
85.0869565217391,86,80.7,1.1,11.8,3.6,193
101.364104029723,127,78.9,2.5,12.3,11,475
101.294084024007,122,76,3.6,13,17.5,420
101.560160045727,141,70.9,3.6,13.7,15.9,439
101.532152043441,139,70.9,3.3,14,13.4,461
101.056016004573,105,65.9,2,14.6,8.8,238
101.028008002286,103,59.9,1.9,14.9,9.4,232
101.098028008002,108,58.4,2.2,14.9,9.7,241
101.112032009145,109,54.3,2.2,15.3,10.1,278
101.672192054873,149,56.6,3.8,14.6,20.2,496
101.588168048014,143,62,3.5,12.6,14.2,464
101.812232066305,159,62.3,5.2,11.9,22.8,600
102.078308088025,178,64.3,6.3,11.6,28,692
101.938268076593,168,68,6.8,11.5,30.3,731
101.826236067448,160,73.9,4.1,10.7,12.4,491
101.224064018291,117,83,2.3,9.6,8,284
101.168048013718,113,79.9,1.9,9.6,6.5,245
101.168048013718,113,79.4,2.2,9.8,7.5,273
93.6086956521739,94,75.3,1.3,10.1,3.8,157
74.4347826086957,76,80,1.2,9.1,3.8,117
60.5869565217391,63,80.4,0.6,8.3,2.5,100
72.304347826087,74,79.2,0.9,8.9,3.3,135
95.7391304347826,96,80.8,1.4,8.7,7,301
101.280080022864,121,79.8,3.4,9,18.1,641
101.6161760503,145,78.3,5,9.5,24.6,849
101.798228065161,158,76,4.7,10.4,19.7,861
101.588168048014,143,74.4,3.2,11,13,629
102.134324092598,182,63.6,3.5,13.8,17.1,737
101.868248070877,163,65.6,4,13.6,19.3,712
102.078308088025,178,66.5,5.7,13.7,28.4,933
101.854244069734,162,73,5,13,22.9,836
101.980280080023,171,77.1,5.6,12.7,25.7,987
102.022292083452,174,79.7,6.2,12.3,26.8,985
102.176336096027,185,78.8,7.5,12.3,29.2,1040
101.35010002858,126,72.6,3,12.5,11.9,401
101.168048013718,113,76.1,2.6,11.8,10.1,279
101.140040011432,111,79.9,2.1,11.3,7.2,280
101.084024006859,107,84.3,1.8,11.1,7.1,280
101.084024006859,107,83.1,2,11.3,7.5,327
101.014004001143,102,81,2.2,11.6,8.1,316
95.7391304347826,96,77.8,1.9,11.7,5.5,223
85.0869565217391,86,78.6,1.6,11.7,5.7,180
68.0434782608696,70,77.4,0.9,12,2.9,131
56.3260869565217,59,78,0.7,12,2.4,101
72.304347826087,74,75.3,0.9,12.4,4,189
88.2826086956522,89,76.4,1.4,12.5,7.2,336
101.420120034296,131,73.8,4.2,12.9,21.6,804
101.532152043441,139,70.7,5,13.3,27.9,860
101.6161760503,145,66.1,4.4,14.3,19.2,745
101.504144041155,137,63.9,3.4,15.4,16.4,685
101.378108030866,128,62.7,2.8,15.9,14.8,639
101.378108030866,128,61.9,3.4,16.4,16.8,668
101.30808802515,123,58,2.9,18,16.9,469
101.490140040011,136,57.9,3.9,19.2,19,605
101.504144041155,137,62.1,4,18.1,19.8,641
101.700200057159,151,67.3,4.9,16.7,24.8,774
101.980280080023,171,70.7,7.7,15.8,37.6,1001
101.980280080023,171,73,9.4,15.4,43.9,1184
101.840240068591,161,73,7.8,15.4,36.6,1020
101.742212060589,154,73.6,6.6,15.3,30.8,964
101.364104029723,127,74.3,4.7,15.1,22,741
101.196056016005,115,78,4.8,14.2,20.9,757
101.014004001143,102,81.4,3.2,14.1,13.1,564
100,100,82.7,2.6,14.4,9.3,434
85.0869565217391,86,84.1,2.1,14.1,9.4,308
78.695652173913,80,84.1,1.1,14,3.8,133
72.304347826087,74,85.1,0.7,13.9,2.5,103
80.8260869565217,82,85.5,0.9,13.8,4,178
95.7391304347826,96,85.3,1.5,13.8,7,289
101.322092026293,124,84.5,3.8,13.7,21.1,736
101.574164046871,142,83.9,6,13.9,29,928
101.742212060589,154,81.6,5.1,14.6,23,897
101.602172049157,144,74.7,3.6,15.8,13,596
101.602172049157,144,72.1,3,16.4,14.9,481
101.532152043441,139,70.3,3.1,16.8,15.7,495
101.518148042298,138,66.3,3.3,17.9,18.1,460
101.462132037725,134,62.7,3.4,18.8,15.5,445
101.686196056016,150,61.6,4.6,19,23.8,618
102.008288082309,173,68.3,6.9,17.7,32.6,858
101.462132037725,134,71.7,5.1,16.5,24,634
101.378108030866,128,72.7,4.9,15.7,23.6,575
101.434124035439,132,74.4,6.1,15,30.7,738
101.462132037725,134,75.2,6.2,14.6,20.9,739
101.084024006859,107,75.7,3,14,12.7,472
101,101,78.7,3.4,13.1,14,542
93.6086956521739,94,78.4,3.5,12.6,13.7,577
98.9347826086957,99,77.9,3.2,12.8,12.8,568
89.3478260869565,90,79.4,2.9,12.1,11,451
69.1086956521739,71,81.1,1.7,11.4,6.8,277
63.7826086956522,66,81.7,1.7,11.5,7.4,291
68.0434782608696,70,77.1,1.3,12.4,6.2,277
89.3478260869565,90,79,2.8,12.3,13.7,510
101.014004001143,102,83.9,2.5,12.2,9.6,451
101.014004001143,102,85.1,2.7,12.2,10.4,584
93.6086956521739,94,80.1,1.5,12.4,6.5,260
101.294084024007,122,77.8,2.6,13,10.6,492
101.322092026293,124,86.5,3.1,11.8,11.9,580
101.028008002286,103,85.7,2.5,11.9,8.4,373
101.196056016005,115,88.7,2.6,11.9,9.6,497
101.084024006859,107,87,2.5,12.3,7.1,413
101.26607602172,120,84.4,2.3,12.7,8.3,444
101.26607602172,120,81.7,3.1,13.1,10.9,533
101.098028008002,108,80.4,1.9,13.1,6.9,325
101.196056016005,115,79.9,2.5,13.4,10.6,439
101.322092026293,124,76.8,3.1,13.8,9.4,506
101.112032009145,109,75.9,2,14,6.9,349
92.5434782608696,93,78.3,1.9,13.5,5.6,235
101.028008002286,103,79.2,2.4,13,6.3,378
101.070020005716,106,77.5,2,12.4,6.5,304
95.7391304347826,96,71.2,1.2,12.3,3.4,180
79.7608695652174,81,67.5,1,12.3,2.8,148
68.0434782608696,70,65.6,0.8,12.7,2,106
57.3913043478261,60,65.9,0.6,12.5,1.5,87
60.5869565217391,63,65.4,0.7,12.4,1.4,96
65.9130434782609,68,62.5,0.8,13.2,1.9,120
65.9130434782609,68,62.4,0.9,13.1,2.4,130
63.7826086956522,66,64.7,1,12.9,3.1,140
70.1739130434783,72,67.6,1.3,13,4.4,176
79.7608695652174,81,69.7,1.7,13,5.6,209
88.2826086956522,89,80,2.4,12,6.7,309
84.0217391304348,85,83.7,1.7,11.4,5.5,226
85.0869565217391,86,80.8,1.8,12,7.7,246
81.8913043478261,83,81,1.5,11.5,3.7,208
75.5,77,81,1.1,11.3,2.8,154
92.5434782608696,93,78.4,2.4,12,8.9,275
101.028008002286,103,75.5,2,12.1,4.6,281
89.3478260869565,90,71.9,1.5,12.5,4.4,237
92.5434782608696,93,70.5,1.7,12.6,4.4,225
70.1739130434783,72,69.1,1,12.5,2.8,143
71.2391304347826,73,64.3,1,13.1,3.3,146
61.6521739130435,64,62.9,1,13.2,2.3,115
63.7826086956522,66,63.6,0.9,13.3,3.2,125
69.1086956521739,71,65.3,1.1,13.3,3.1,150
51,54,79.6,0.6,11.9,1.7,78
55.2608695652174,58,81.4,0.7,11.8,2.3,108
70.1739130434783,72,80.1,0.9,12,3.8,181
88.2826086956522,89,78.8,1.3,12.2,6.1,302
101.154044012575,112,77.2,3.1,12.7,15.8,587
101.420120034296,131,74.4,4.9,13.4,26.4,712
101.840240068591,161,63.4,4.7,15.9,18.5,698
101.476136038868,135,52.9,3.2,18.5,13.2,576
101.252072020577,119,52.6,2.5,18.4,12,438
101.602172049157,144,49.8,3.8,19.4,19.9,562
101.406116033152,130,50.1,3.3,19.5,16.4,467
101.112032009145,109,47.5,2.5,20.3,13.8,323
101.182052014861,114,53,2.7,18.7,15.6,391
101.196056016005,115,57.1,2.9,17.3,15.7,379
101.30808802515,123,59.5,3.1,16.4,18,387
101.518148042298,138,60.8,4,15.9,17.9,433
101.30808802515,123,60.7,3.1,15.5,14.3,349
101.154044012575,112,63.1,2.7,15.3,12.8,337
86.1521739130435,87,58.5,1.7,16.6,7.3,245
77.6304347826087,79,64.7,1.5,14.6,5.8,236
72.304347826087,74,66.1,1.4,14,5.1,191
73.3695652173913,75,69.4,1.4,13,5.5,273
68.0434782608696,70,67.4,1.1,13.1,3.5,211
60.5869565217391,63,68.3,0.6,12.4,2.3,126
64.8478260869565,67,60.6,0.8,14.1,2.8,146
69.1086956521739,71,64.2,1,12.9,4.3,243
97.8695652173913,98,68.9,2.8,11.7,12.6,450
101.182052014861,114,65.8,3.4,12.5,16.8,499
101.406116033152,130,61.1,3.3,14.5,17.3,574
101.756216061732,155,54.2,4.1,16.9,19.8,679
101.560160045727,141,53.3,3.5,17.4,21.6,572
101.238068019434,118,49.3,3,18.8,18,396
101.462132037725,134,47.1,3.6,19.4,16,455
101.30808802515,123,47.1,3,19.2,13.7,423
101.224064018291,117,51.5,2.6,17.7,14.1,356
101.126036010289,110,54.6,2.6,16.5,13.9,350
101.196056016005,115,57.9,3.1,15.4,14.3,359
101.210060017148,116,58.4,3.2,15.2,13.3,358
98.9347826086957,99,58.4,2.4,14.9,11.6,289
101.196056016005,115,60.4,2.6,14.5,11.3,359
101.04201200343,104,62.3,2.4,14.5,11,355
91.4782608695652,92,60.6,1.8,14.6,7.7,244
82.9565217391304,84,59.3,1.7,15,7,194
79.7608695652174,81,60.3,1.9,14.7,7,176
75.5,77,59.1,1.4,15.3,4.4,170
73.3695652173913,75,72.5,1.7,11.6,7.9,212
66.9782608695652,69,71.9,1,12,3.1,146
64.8478260869565,67,71.8,0.9,11.8,3.2,177
65.9130434782609,68,71.4,1,11.8,4,172
65.9130434782609,68,66.3,1,12.8,3.2,159
66.9782608695652,69,65.2,1.1,13.2,4,184
79.7608695652174,81,66.2,1.7,13.1,7.6,310
94.6739130434783,95,63.3,2.3,14.3,9.8,363
91.4782608695652,92,58.1,2.1,16,9.5,302
101.168048013718,113,53.9,2.7,17.3,11.2,424
97.8695652173913,98,53.3,2.3,17.3,6.9,258
80.8260869565217,82,54.7,1.2,16.7,4.6,179
95.7391304347826,96,58.9,1.4,15.4,5.5,221
101.084024006859,107,58,1.9,15.2,6.5,303
101.252072020577,119,54.5,2.6,16.2,10.3,429
101.182052014861,114,55.3,2.4,16.5,8.9,357
101.364104029723,127,72.1,3.5,14.6,14,438
101.280080022864,121,76.7,3.5,13.9,9.2,457
101.112032009145,109,79.3,2.2,13.7,8.2,355
101.084024006859,107,77.3,2.3,13.8,7.2,348
100,100,71.7,1.9,14.2,5.5,241
81.8913043478261,83,65.7,1,14.9,2.9,134
63.7826086956522,66,67.3,0.8,14.7,2,94
28.3018867924528,30,65.5,0.4,14.8,0.7,33
27.3584905660377,29,68.5,0.4,14.4,0.7,33
38.6792452830189,41,62.9,0.4,14.5,0.8,57
60.5869565217391,63,56.7,0.6,14.6,1.3,112
101.182052014861,114,55.3,1.9,15,7.6,358
101.182052014861,114,56.5,2,14.5,7.4,287
101.014004001143,102,55.4,1.4,14.3,4.7,263
101,101,52.5,1.4,14.7,5.4,282
101.028008002286,103,51.7,1.5,15.5,5.4,286
100,100,53.4,1.6,14.9,6,259
94.6739130434783,95,51,1.8,15.2,7.1,265
98.9347826086957,99,50.1,1.4,15.2,5.3,249
101.014004001143,102,46.6,1.7,15.6,7.2,268
101.056016004573,105,48.4,1.7,14.8,5.7,226
101.238068019434,118,48,2.3,14.6,9.5,301
101.476136038868,135,45.4,3.2,15.1,12.2,388
101.322092026293,124,45.4,2.6,14.5,10.3,285
100,100,48.1,1.6,13.4,4.5,197
63.7826086956522,66,48.7,0.8,12.3,2,105
54.195652173913,57,51.2,0.7,12,1.8,88
55.2608695652174,58,54.6,0.6,11.9,1.9,92
56.3260869565217,59,45,0.7,13.7,2.7,88
57.3913043478261,60,37.5,0.7,14.7,2.7,90
25.4716981132075,27,37.3,0.3,12,0.5,31
36.7924528301887,39,38.1,0.4,11.7,0.8,51
60.5869565217391,63,38,0.5,11.5,1.4,100
101.126036010289,110,35.8,1.4,12.3,5.6,315
101.378108030866,128,34.5,2.4,12.9,10.6,417
101.294084024007,122,30.2,1.8,14.4,7.2,328
101.140040011432,111,26.2,1.5,16.2,6.2,304
101.126036010289,110,23.5,1.5,17.1,6.2,300
101.182052014861,114,21.3,1.8,18.1,8.1,306
101.182052014861,114,20,2.1,18.8,9,342
101.140040011432,111,20.8,1.7,18.1,8.4,324
101.210060017148,116,19.9,2.3,17.6,8.7,327
101.65818805373,148,20.8,2.9,16,11.8,404
102.064304086882,177,23.7,4,14.6,16.5,575
101.882252072021,164,22.9,4.2,13.7,18.7,539
101.700200057159,151,21.7,3.5,12.8,14.5,460
101.644184052586,147,21.3,2.6,12.7,8,386
101.126036010289,110,22.5,1.3,12.8,4.6,202
98.9347826086957,99,23.4,1,12.6,3.4,162
101.210060017148,116,24,1.6,12.4,4.8,261
101.280080022864,121,24,1.6,12.5,4.4,263
101.028008002286,103,32.4,1.1,11.9,3.8,159
81.8913043478261,83,34.2,0.8,11.5,2.7,111
74.4347826086957,76,37.8,0.8,10.5,2.4,104
101.084024006859,107,47.4,1,7.8,4.3,221
101.070020005716,106,43.1,1.2,9.3,5.2,243
101.322092026293,124,46.8,1.7,8.2,8.4,356
101.462132037725,134,34.2,2.4,10.7,14.1,429
101.644184052586,147,28.2,2.8,14.4,13,518
101.630180051443,146,23.3,2.9,17.4,13.5,460
101.448128036582,133,23.6,2.6,17.8,12.5,389
101.26607602172,120,19.5,2.3,18.3,8.8,362
101.224064018291,117,18.9,2.3,18.9,9,337
101.112032009145,109,19.7,1.7,18.4,6.1,254
101.154044012575,112,21,1.8,17.8,7.8,281
101.420120034296,131,23.4,2.5,16.1,11.5,369
101.448128036582,133,24.9,2.4,14.9,10.7,350
101.518148042298,138,24.6,2,14.6,9.2,323
101.574164046871,142,26.8,2.3,14.2,10.9,340
101.518148042298,138,38.7,2.9,13.3,11.6,443
101.238068019434,118,45.1,2,11.2,9,292
101.26607602172,120,52.5,2.5,8.8,11.6,372
101.434124035439,132,54.3,3,8.6,11.7,443
101.280080022864,121,53.2,2.4,8.1,11.3,360
101.224064018291,117,57.8,2.6,6.8,10.4,401
101.014004001143,102,64.1,2.1,5.4,9.8,273
94.6739130434783,95,61.6,1.7,5.6,5.8,199
79.7608695652174,81,69,1.5,4.2,7,177
94.6739130434783,95,64.6,1.3,4.8,4,206
101.140040011432,111,69,1.9,4,6.9,323
101.238068019434,118,66.3,2,4.9,7.7,392
101.406116033152,130,48.7,2.7,9.4,9.9,420
101.210060017148,116,39.9,2.4,12.6,8.9,333
101.378108030866,128,35.3,2.7,14.4,11.3,395
101.770220062875,156,37.4,3.2,15.1,13.7,478
101.952272077736,169,35.8,3.4,16,12.7,470
101.938268076593,168,30.8,3.2,17.5,14.5,508
102.078308088025,178,34.2,4.3,17.2,18.4,596
102.078308088025,178,45.8,5,14.3,22,694
102.218348099457,188,53.9,6.3,12.2,25.4,968
101.952272077736,169,51.2,4.6,11.6,16.4,658
101.448128036582,133,50.1,3.1,11.3,12.4,409
101.336096027436,125,51.2,2.6,10.6,9.6,345
101.126036010289,110,51.7,2.1,9.6,7.1,230
101.154044012575,112,55.2,2.1,8.7,7.2,285
101.154044012575,112,60.2,2.5,7.9,9.3,310
101.014004001143,102,59.2,2,7.9,5.9,224
89.3478260869565,90,64.6,1.8,6.7,5.9,213
61.6521739130435,64,63.3,0.7,6.4,1.8,91
79.7608695652174,81,64.4,0.9,6.4,3.1,178
101.070020005716,106,68.9,1.5,5.6,6.8,351
101.546156044584,140,65.6,3.4,6.4,16.4,587
101.518148042298,138,61.4,3.4,7.3,16.7,475
101.896256073164,165,53.7,3.2,9.6,17.3,576
102.58245212918,214,45.9,4.8,12,22.4,920
102.078308088025,178,44.4,3.5,12.7,17.9,710
102.204344098314,187,42.8,4.1,13.9,22.4,696
102.428408116605,203,41.4,4.8,15,23.3,744
102.442412117748,204,38.7,4.4,16,28,743
102.358388110889,198,38.6,4.5,16,30.1,801
102.638468133752,218,44.9,5.9,14.1,33.4,1014
103.352672192055,269,55.9,9.9,12.6,50.8,1479
102.624464132609,217,60.8,6.9,11.7,35.6,1018
102.148328093741,183,60.9,4.3,11.5,21.5,729
101.644184052586,147,64.1,2.9,10.6,15.5,508
101.26607602172,120,66.2,2,10.1,10.9,347
101.154044012575,112,70.1,1.7,9,8.7,327
101.084024006859,107,70.5,1.9,8.6,7.4,339
